"V1","V2","V3","V4","V5","V6"
0.932157155472746,-1.30455336640734,0.472338374046152,-0.880293719230033,-0.880762796816012,-24.9768631296438
-2.08425270765784,0.523641015883775,2.33262451478242,0.705973382687162,0.468643907587138,-23.6929763773811
3.94856701860333,-2.85566852070844,3.93493228381185,1.92641160353463,1.42957319530177,-22.7956474711174
-4.21236166931829,-2.74970878273777,5.79521842454811,3.06490979463351,2.23857758567706,-22.055947422165
2.35715571173602,4.03785339991088,-2.40237705379155,4.28534801548097,2.98035432511469,-21.394965011022
-0.492841400790534,-3.31056081886916,0.900253583508251,5.87161511739817,3.7025255358195,-20.7725572467997
6.07667598026378,3.47700136377949,2.65637182175853,-3.97243353450192,4.44430227525713,-20.1618669427453
-5.9286384902298,1.66076821046418,4.2673246332863,-0.60693212039003,5.25330666563242,-19.539459178523
1.63567192422349,-6.20234706760368,6.27853034734967,0.892791890495815,6.21423595334705,-18.87847676738
-1.25371740662882,-2.01075495054316,-1.30944800680795,2.09013076224264,7.5636426577502,-18.1387767184276
4.89959717941522,4.41973313416321,1.2906717214345,3.23017018384025,-4.23860958675015,-17.241447812164
-3.03528286846973,-5.6650515906245,2.97517884272922,4.47863548830701,-0.726118737737415,-15.9575610599013
3.11803171757431,1.27673878286632,4.61277186342452,6.17285611063077,0.566251035520924,-28.426812143589
0.228642386722002,3.48122922655033,6.84941288284064,-3.0107836652368,1.50764175187103,-24.8508169967021
7.79295280117529,1.29352697362684,-0.581856084246373,-0.354987398735646,2.30793440094069,-23.6150417013912
-7.39823300334713,-2.89442175149563,1.65478493516974,1.07417399309774,3.04621871482324,-22.7345719195251
1.28282812577476,6.13971690793467,3.29237795586505,2.25276939090805,3.76854695933186,-22.0029562076673
-1.65780061004698,-6.5320677245018,4.97688507715977,3.39746268800222,4.51419376507451,-21.3461080664007
4.40442082974649,1.19265109026429,7.57700480540221,4.6796354423896,5.33255831120839,-20.7254669309422
-3.58465619462442,0.605756755217573,-0.0109735487554032,6.51177993828621,6.31465990286996,-20.1147088153849
2.73107413549896,-2.20623553987087,2.00023216530797,-2.38871585335634,7.7291011690629,-19.4903797570404
-0.128642926258267,0.0130910383606776,3.61118497683574,-0.119954672899393,-3.3985753497577,-18.8250356024463
