"V1","V2","V3","V4","V5","V6"
1.00019317611617,-2.38597418002206,-1.40768939467089,-3.18501256464079,-3.86302749240953,-28.1466993163535
-4.22438196327788,0.78055137621815,1.81442071770055,-0.437517349745168,-1.5257865203092,-25.9229422302699
6.22476831551022,-5.07258443566161,4.58969918302186,1.67634365626161,0.13859182849351,-24.3687229735211
-7.91037480891643,-4.88905678593971,7.8118092953933,3.64828036757013,1.5398285361698,-23.0875249063743
3.46836307627647,6.86734577394085,-6.38684257298789,5.7621413735769,2.82462353674856,-21.9426697873653
-1.46797672404413,-5.86048100804775,-0.666518510551053,8.50963658847253,4.07546076545282,-20.864627916707
9.91076116114877,5.89592155183282,2.37516750219677,-8.54075582879834,5.36025576603157,-19.806881282395
-10.883053462588,2.75011345189968,5.1654196203588,-2.71153638661164,6.76149247370786,-18.7288394117366
2.21871649946753,-10.8692017154849,8.64893010158941,-0.113938202426378,8.42587082251057,-17.5839842927276
-2.78585262441612,-3.60915120413093,-4.49383393454445,1.95991355731632,10.7631117946109,-16.3027862255808
7.87200087356681,7.52878087604678,0.0097055405336417,3.93451975815481,-9.67898873660751,-14.748566968832
-5.87161452133447,-9.93857865068004,2.92735746032768,6.09692509697819,-3.59517612499672,-12.5248098827484
4.78623897664846,2.08495497169859,5.76375177429214,9.03140129407391,-1.356726015547,-34.1221862920289
-0.218330147235188,5.90324442495934,9.6377276582135,-6.87512939613919,0.273810534945033,-27.9283810100011
12.8834398148203,2.11403297106296,-3.23360775749109,-2.27515532800745,1.65995806405759,-25.787955411784
-13.4284658258316,-5.13970700034246,0.640368126430273,0.200224814863824,2.93870400613328,-24.2629370150628
1.60757311341874,10.507880160413,3.47676244039474,2.24161192543814,4.18981322536426,-22.9957414305096
-3.48574526322155,-11.4402946455375,6.39441436018877,4.22427887508878,5.48131137741195,-21.8580470769786
7.01433027723408,1.93931081582063,10.8979538352669,6.44506722976825,6.89876035042889,-20.7830650970972
-6.82315703455751,0.92278000884537,-2.24481020086699,9.61843458346884,8.59981020538098,-19.7252010098169
4.11600878411994,-3.94773351674003,1.23870028036361,-5.79767634020903,11.0496943427492,-18.6438313601227
-0.837166462115163,-0.103747124655003,4.02895239852564,-1.86806670541765,-8.22400675803924,-17.4914214798467
11.2094616868692,12.6141738232243,7.07063841127347,0.506484702613139,-3.34318917919661,-16.1954740044526
-9.20907533463681,-8.19064651680484,12.7909624737103,2.52220113585608,-1.19212548045196,-14.6100983337422
2.8375528143475,3.64167288887357,-9.99211388531877,4.5184796842695,0.407120431696739,-12.2933240606537
-2.11562243188761,10.9274203390518,-1.2530079142067,6.80921423748498,1.7792325191438,-32.7277901851066
8.82354338678985,-10.6528436534727,1.92754927340675,10.2985131675857,3.05256305750764,-27.7215006593254
-5.01394392500174,-5.16687896604485,4.70342288828929,-4.97388914375394,4.30448908627733,-25.6562014849562
5.48613161545389,5.86530565760041,7.97025774466572,-1.48459021365325,5.60336755737245,-24.1585961275387
0.392813238813597,-7.56754338803316,-5.91512632429951,0.806144339562234,7.03822943868146,-22.9046989228348
15.428852178064,6.98976247900335,-0.52681834451249,2.80242288797566,8.77910481312453,-21.7737862062721
-15.6836484637191,-2.42597616645319,2.48609910670746,4.8181393212186,11.3587400831769,-20.7016013535026
1.30364982956236,-4.2008133626976,5.28300291227888,7.19269072924939,-7.30455290879323,-19.6433847231917
-3.84954891967303,-0.774111975190958,8.83206367241413,11.1223003640408,-3.10481425790127,-18.5584137708068
6.6122574588235,11.9537779844632,-4.20958013642803,-4.2938105596371,-1.03161429857398,-17.3980390803224
-7.34620651673633,-14.7441299297739,0.138992874070678,-1.12044320593651,0.538651515399102,-16.0865483981801
3.78974732286113,-0.103217887098405,3.03728267649529,1.10034514874296,1.89771978783395,-14.467870126612
-1.15078772154379,3.25930028037392,5.88693694692668,3.0830120983936,3.16625058667534,-12.0465091112718
10.5266381613825,-1.39077010325885,9.86214945943268,5.12439920896791,4.41954076464526,-31.8520308242458
-9.982016231404,-5.09147259650837,-3.01949988282093,7.59977935183919,5.7265026523309,-27.5246517238132
2.52691611816538,7.59265495704798,0.762270862685089,12.1997534199709,7.18006498456666,-25.5274564164073
